type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.0,10.7,0.46,0.39,2.31,0.06,10.48,16.3,1.0,3.18,0.61,9.48,4.99
0.0,10.22,0.36,0.65,3.03,0.12,9.45,43.18,1.0,3.23,0.66,12.47,6.0
0.0,10.18,0.36,0.64,2.81,0.12,10.0,27.67,1.0,3.23,0.66,12.49,6.01
0.0,7.99,0.58,0.27,3.23,0.07,21.17,114.6,1.0,3.22,0.54,9.41,5.99
0.0,8.38,0.56,0.08,2.14,0.11,16.79,43.68,1.0,3.13,0.52,11.02,5.02
0.0,7.91,0.65,0.01,2.45,0.08,16.8,37.94,1.0,3.34,0.62,11.68,6.96
0.0,11.91,0.69,0.53,3.46,0.13,7.14,22.33,1.0,3.16,0.84,12.18,7.0
0.0,8.89,0.43,0.45,1.92,0.05,5.81,15.76,0.99,3.35,0.71,12.48,6.02
0.0,7.83,0.43,0.32,2.75,0.08,28.53,57.35,1.0,3.31,0.64,10.31,5.0
0.0,12.49,0.49,0.58,3.14,0.1,27.59,98.53,1.0,3.16,1.0,11.49,6.0
0.0,12.54,0.28,0.54,2.31,0.08,12.1,23.64,1.0,3.11,1.36,9.77,7.01
0.0,12.21,0.34,0.5,2.44,0.07,10.31,21.85,1.0,3.12,1.18,9.22,5.98
0.0,10.65,0.42,0.48,2.64,0.07,4.65,19.36,1.0,3.21,0.87,11.29,5.99
0.0,10.84,0.39,0.47,1.76,0.12,6.29,14.78,1.0,3.3,0.75,9.78,6.0
0.0,10.88,0.39,0.47,1.68,0.12,6.59,14.22,1.0,3.3,0.74,9.79,6.03
0.0,11.91,0.57,0.5,2.54,0.08,5.39,30.74,1.0,3.12,0.78,10.68,6.01
0.0,7.01,0.68,0.0,1.86,0.07,40.41,62.94,1.0,3.5,0.81,9.92,4.99
0.0,6.59,0.81,0.02,2.73,0.07,17.37,33.03,1.0,3.59,0.89,10.5,6.98
0.0,13.82,0.49,0.67,2.76,0.09,6.29,14.94,1.0,3.02,0.93,11.96,6.0
0.0,9.62,0.56,0.31,2.92,0.09,11.77,44.58,1.0,3.11,0.92,10.02,6.03
0.0,9.1,0.79,0.0,2.65,0.09,11.05,28.09,1.0,3.37,0.86,9.41,6.0
0.0,10.69,0.68,0.22,2.72,0.11,17.48,33.52,1.0,3.27,0.98,9.85,6.02
0.0,8.44,0.8,-0.0,2.95,0.1,10.88,25.72,1.0,3.35,0.55,9.37,5.99
0.0,7.67,0.66,0.0,2.37,0.09,9.44,18.91,1.0,3.27,0.73,9.32,5.01
0.0,13.51,0.53,0.79,4.55,0.12,23.92,75.85,1.0,3.18,0.77,9.97,5.02
0.0,6.12,0.21,0.4,1.51,0.07,40.29,163.17,0.99,3.25,0.59,11.93,6.02
0.0,6.66,0.75,0.01,2.58,0.08,17.61,32.19,1.0,3.55,0.61,12.82,5.97
0.0,11.48,0.41,0.52,3.06,0.08,28.78,55.74,1.0,3.26,0.88,10.97,5.02
0.0,10.51,0.41,0.66,3.12,0.12,12.01,29.93,1.0,3.24,0.75,11.72,7.01
0.0,11.92,0.43,0.65,3.03,0.08,9.54,24.42,1.0,3.15,0.86,10.39,7.01
0.0,8.19,0.7,0.23,2.14,0.1,13.88,81.04,1.0,3.19,0.7,9.44,5.02
0.0,8.59,0.45,0.31,2.55,0.09,21.18,51.62,1.0,3.37,0.63,9.91,5.98
0.0,11.88,0.58,0.66,2.55,0.07,5.66,34.62,1.0,3.05,0.56,9.99,5.01
0.0,12.52,0.46,0.63,2.04,0.07,6.12,12.5,1.0,2.99,0.88,10.21,5.03
0.0,12.8,0.54,0.66,5.82,0.08,6.22,41.95,1.0,3.07,0.73,10.03,7.02
0.0,10.01,0.41,0.5,3.38,0.11,6.74,20.01,1.0,3.26,0.93,11.81,6.0
0.0,12.79,0.61,0.66,3.09,0.08,6.47,41.5,1.0,3.07,0.73,9.98,7.0
0.0,10.41,0.57,0.61,2.52,0.08,10.65,23.45,1.0,3.16,0.69,11.03,5.0
0.0,10.28,0.34,0.52,2.72,0.16,14.98,74.55,1.0,3.18,0.64,9.36,5.02
0.0,9.41,0.27,0.53,2.29,0.07,5.88,16.5,1.0,3.2,1.13,12.02,7.04
0.0,6.9,0.76,0.02,2.42,0.06,34.97,62.41,1.0,3.57,0.78,9.94,5.04
0.0,7.9,0.24,0.4,1.63,0.06,10.82,32.13,1.0,3.32,0.87,8.72,5.99
0.0,7.41,0.55,0.26,2.16,0.11,12.29,70.43,1.0,3.05,0.63,9.2,5.01
0.0,14.0,0.41,0.64,3.8,0.09,6.11,46.89,1.0,3.01,0.81,10.81,6.01
0.0,11.46,0.54,0.71,4.37,0.12,6.58,15.6,1.0,3.02,0.83,11.77,6.98
0.0,11.46,0.45,0.51,2.89,0.08,21.09,45.21,1.0,3.26,1.11,11.04,5.97
0.0,9.42,0.27,0.47,2.34,0.07,6.12,18.64,1.0,3.2,1.13,11.96,6.98
0.0,11.43,0.62,0.66,6.11,0.09,6.11,25.22,1.0,3.11,0.71,13.28,6.0
0.0,8.35,0.42,0.38,2.64,0.1,23.85,87.07,1.0,3.32,0.7,9.67,6.0
0.0,8.28,0.26,0.41,2.3,0.08,11.37,26.96,1.0,3.21,0.8,9.39,5.99
0.0,13.7,0.42,0.68,2.89,0.08,17.47,42.63,1.0,3.06,0.81,9.93,5.97
0.0,8.33,0.26,0.42,2.05,0.08,11.26,25.83,1.0,3.21,0.8,9.41,5.98
0.0,8.28,0.26,0.42,2.03,0.08,11.18,27.25,1.0,3.21,0.8,9.36,6.01
0.0,7.68,0.51,0.28,2.03,0.09,22.79,54.8,1.0,3.42,0.74,9.23,5.01
0.0,7.44,0.63,0.07,2.65,0.09,10.86,37.48,1.0,3.43,0.76,9.67,6.01
0.0,7.78,0.54,0.26,2.07,0.09,23.16,48.83,1.0,3.41,0.73,9.58,6.01
0.0,8.31,0.66,0.15,2.04,0.08,16.97,43.4,1.0,3.31,0.56,9.6,5.97
0.0,7.83,0.46,0.26,1.96,0.09,22.86,54.3,1.0,3.43,0.74,9.22,6.03
0.0,9.63,0.38,0.31,2.57,0.1,15.85,50.99,1.0,3.19,0.7,9.96,6.99
0.0,5.64,0.84,0.05,1.51,0.05,11.55,87.94,0.99,3.55,0.82,12.91,8.02
0.0,13.67,0.41,0.68,2.75,0.08,17.06,51.68,1.0,3.06,0.8,10.01,5.97
0.0,9.5,0.37,0.52,2.73,0.08,5.56,26.68,1.0,3.18,0.51,9.51,5.02
0.0,7.94,0.67,0.41,2.0,0.11,12.45,94.47,1.0,3.16,0.63,9.08,4.98
0.0,12.71,0.6,0.65,2.34,0.06,6.08,26.73,1.0,3.03,0.57,9.9,4.98
0.0,11.99,0.38,0.76,4.28,0.1,7.02,36.19,1.0,3.23,0.61,12.96,6.97
0.0,6.59,0.74,0.02,7.88,0.12,68.43,125.36,1.0,3.47,0.53,9.89,4.97
0.0,11.5,0.59,0.59,2.52,0.09,13.74,48.6,1.0,3.18,0.65,10.97,5.98
0.0,11.51,0.59,0.59,2.76,0.09,13.42,50.79,1.0,3.18,0.65,10.95,6.0
0.0,8.68,0.77,0.22,2.32,0.06,9.44,41.61,1.0,3.1,0.55,9.39,5.0
0.0,6.63,0.73,0.02,7.95,0.12,68.37,123.67,1.0,3.47,0.53,9.92,5.02
0.0,7.69,0.26,0.3,1.71,0.06,20.75,38.44,0.99,3.28,0.47,10.79,6.02
0.0,12.19,0.48,0.54,2.49,0.09,18.44,62.16,1.0,3.16,0.61,10.48,5.99
0.0,11.38,0.6,0.49,2.72,0.08,9.96,40.86,1.0,3.15,0.63,10.5,6.0
0.0,7.69,0.68,0.05,2.87,0.07,15.39,25.84,1.0,3.26,0.61,9.1,5.0
0.0,8.71,0.3,0.46,1.55,0.06,10.85,25.92,1.0,3.36,0.76,10.09,5.99
0.0,9.78,0.45,0.47,2.49,0.06,9.4,29.1,1.0,3.24,0.65,10.82,6.0
0.0,11.97,0.48,0.65,2.97,0.09,12.34,29.31,1.0,3.19,0.63,10.83,7.0
0.0,10.4,0.34,0.58,3.72,0.17,6.39,16.67,1.0,3.2,0.7,11.28,5.99
0.0,12.51,0.46,0.49,4.51,0.07,26.14,48.66,1.0,3.05,0.57,9.61,4.02
0.0,9.07,0.43,0.34,2.46,0.08,25.59,88.27,1.0,3.38,0.62,9.48,5.97
0.0,9.02,0.45,0.35,2.14,0.08,22.46,78.21,1.0,3.31,0.62,9.52,4.99
0.0,7.14,0.73,0.16,1.86,0.1,14.62,77.34,1.0,3.27,0.64,9.31,5.03
0.0,9.91,0.4,0.53,6.64,0.1,5.53,20.42,1.0,3.25,0.82,11.68,7.0
0.0,8.81,0.51,0.35,2.77,0.09,23.19,121.28,1.0,3.26,0.61,9.53,4.96
0.0,8.63,0.72,0.24,6.37,0.12,30.99,133.21,1.0,3.32,1.07,9.3,5.02
0.0,10.6,0.47,0.64,2.22,0.11,6.17,19.2,1.0,3.26,0.66,11.69,5.96
0.0,7.02,0.58,0.09,1.83,0.09,13.96,124.47,1.0,3.44,0.48,10.44,4.99
0.0,11.92,0.38,0.51,1.93,0.12,7.18,19.84,1.0,3.18,0.76,10.41,6.01
0.0,6.84,0.77,0.0,1.76,0.07,33.47,53.18,1.0,3.62,0.68,9.89,4.97
0.0,9.48,0.56,0.33,2.44,0.09,34.77,66.12,1.0,3.28,0.77,11.81,7.0
0.0,6.57,0.84,0.03,2.33,0.06,32.37,47.76,1.0,3.52,0.56,12.31,7.02
0.0,7.71,0.96,0.2,2.27,0.05,15.25,60.2,1.0,3.36,0.62,10.94,5.0
0.0,10.5,0.24,0.46,2.14,0.07,6.07,22.77,1.0,3.15,0.9,10.99,7.05
0.0,7.73,0.96,0.2,1.96,0.05,14.81,60.31,1.0,3.36,0.44,10.91,4.99
0.0,6.62,0.84,0.03,2.28,0.06,31.67,49.48,1.0,3.52,0.56,12.31,7.01
0.0,6.34,0.67,0.08,2.03,0.05,18.95,49.6,0.99,3.49,0.49,11.41,5.99
0.0,9.05,0.52,0.33,1.33,0.07,9.17,28.65,1.0,3.29,0.59,9.26,5.01
0.0,12.81,0.84,0.63,2.36,0.09,12.68,38.16,1.0,3.1,0.66,10.44,6.01
0.0,10.48,0.24,0.48,2.01,0.07,5.91,23.8,1.0,3.15,0.9,11.0,7.02
0.0,7.85,0.55,0.35,2.11,0.07,20.84,66.87,1.0,3.25,0.56,9.21,5.01
0.0,11.89,0.37,0.69,2.32,0.08,12.03,23.34,1.0,3.0,0.65,12.8,5.97
0.0,12.34,0.4,0.63,2.29,0.09,7.26,18.1,1.0,3.16,0.49,9.52,4.98
0.0,10.42,0.34,0.55,3.18,0.08,22.07,52.49,1.0,3.16,0.89,9.87,5.98
0.0,12.32,0.4,0.63,2.35,0.09,5.29,18.33,1.0,3.16,0.49,10.23,4.99
0.0,8.01,0.67,0.3,1.91,0.06,37.74,60.52,1.0,3.26,0.56,10.0,5.99
0.0,11.64,0.44,0.74,3.16,0.07,5.85,21.57,1.0,3.17,0.66,11.2,6.02
0.0,10.39,0.41,0.54,3.15,0.08,21.72,53.74,1.0,3.15,0.89,9.89,5.98
0.0,6.98,0.62,0.12,1.48,0.06,6.81,49.79,1.0,3.08,0.6,9.33,5.02
0.0,12.59,0.31,0.72,1.99,0.07,11.87,28.22,1.0,2.88,0.82,9.81,8.0
0.0,11.78,0.4,0.65,2.14,0.07,7.04,27.43,1.0,3.06,0.68,11.31,5.98
0.0,15.61,0.68,0.6,3.72,0.1,6.16,42.8,1.0,2.94,0.68,11.16,7.01
0.0,10.02,0.44,0.49,2.71,0.08,10.92,19.69,1.0,3.23,0.76,11.65,7.01
0.0,5.28,0.57,0.01,1.68,0.05,4.63,26.94,0.99,3.56,0.84,12.46,6.99
0.0,9.51,0.73,0.11,2.07,0.08,5.73,32.95,1.0,3.23,0.55,10.07,6.0
0.0,12.51,0.38,0.6,2.64,0.08,31.11,71.43,1.0,3.1,0.73,10.48,4.99
0.0,9.67,0.48,0.29,2.23,0.13,5.33,16.03,1.0,3.22,0.71,11.19,5.05
0.0,8.63,0.53,0.22,2.1,0.09,7.14,27.02,1.0,3.2,0.56,10.19,5.97
0.0,11.91,0.39,0.69,2.79,0.09,16.98,35.15,1.0,3.11,0.61,10.8,5.99
0.0,11.97,0.39,0.69,2.92,0.1,17.16,33.55,1.0,3.1,0.61,10.8,6.02
0.0,8.39,0.37,0.53,1.66,0.41,9.46,27.24,1.0,3.06,1.06,9.12,5.99
0.0,6.81,0.56,0.03,1.82,0.08,18.58,34.62,1.0,3.44,0.63,9.98,5.99
0.0,10.44,0.33,0.63,2.92,0.08,4.74,24.46,1.0,3.26,0.74,11.19,7.0
0.0,11.28,0.61,0.67,5.13,0.09,5.84,19.64,1.0,3.12,0.7,13.39,8.03
0.0,8.92,0.59,0.39,2.14,0.09,5.2,23.32,1.0,3.37,0.58,10.29,4.98
0.0,9.2,0.63,0.21,2.84,0.1,29.03,63.72,1.0,3.28,0.58,9.64,5.0
0.0,10.37,0.33,0.63,2.8,0.1,5.18,21.35,1.0,3.26,0.74,11.22,6.99
0.0,9.21,0.43,0.52,2.26,0.08,13.57,24.73,1.0,3.35,0.61,11.29,5.99
0.0,8.29,0.62,0.22,2.7,0.09,5.84,17.89,1.0,3.25,0.6,9.3,5.0
0.0,10.1,0.26,0.68,3.22,0.08,10.27,25.36,1.0,3.19,0.61,11.82,5.02
0.0,8.06,0.67,0.7,2.23,0.1,24.51,128.79,1.0,3.08,0.53,9.03,4.98
0.0,11.5,0.35,0.44,2.1,0.08,5.08,16.46,1.0,2.97,0.7,9.19,6.01
0.0,10.02,0.29,0.4,2.94,0.1,8.91,27.98,1.0,3.48,0.91,9.65,5.0
0.0,10.3,0.5,0.42,2.02,0.07,20.99,49.74,1.0,3.17,0.7,11.53,5.99
0.0,8.81,0.46,0.45,2.74,0.06,7.18,17.95,0.99,3.32,0.79,14.04,5.99
0.0,11.39,0.36,0.69,2.05,0.09,6.35,20.96,1.0,3.17,0.62,9.2,5.99
0.0,8.76,0.81,0.02,1.31,0.07,35.6,47.54,1.0,3.2,0.58,9.81,4.98
0.0,12.92,0.33,0.65,2.53,0.09,14.44,47.9,1.0,3.05,0.61,10.58,5.01
0.0,9.0,0.54,0.3,2.41,0.08,24.78,51.47,1.0,3.31,0.71,11.41,6.0
0.0,12.49,0.37,0.55,2.58,0.08,24.66,67.41,1.0,3.15,0.83,10.43,5.98
0.0,9.87,0.39,0.39,2.14,0.06,4.96,13.51,1.0,3.26,0.79,10.59,5.0
0.0,10.48,0.28,0.51,1.72,0.08,11.19,23.61,1.0,3.2,0.89,9.39,6.03
0.0,9.61,0.68,0.17,2.19,0.09,5.05,27.97,1.0,3.14,0.6,10.2,4.99
0.0,9.3,0.27,0.41,1.92,0.09,12.06,16.58,1.0,3.27,0.7,9.72,4.98
0.0,10.38,0.24,0.5,1.65,0.08,5.67,22.75,1.0,3.18,1.05,10.97,6.01
0.0,9.61,0.68,0.24,2.18,0.09,5.33,27.53,1.0,3.14,0.6,10.19,5.01
0.0,9.43,0.68,0.11,2.6,0.08,6.16,32.08,1.0,3.19,0.7,10.12,5.98
0.0,10.6,0.28,0.39,15.56,0.07,6.25,23.7,1.0,3.12,0.66,9.17,4.97
0.0,9.45,0.3,0.56,2.84,0.08,6.06,16.51,1.0,3.15,0.92,11.68,7.99
0.0,10.57,0.4,0.6,2.3,0.15,6.12,17.88,1.0,3.04,1.05,9.44,5.01
0.0,10.56,0.4,0.6,2.19,0.15,7.26,17.48,1.0,3.04,1.06,9.41,5.07
0.0,10.61,0.44,0.68,4.09,0.11,5.42,24.98,1.0,3.06,0.66,13.4,6.0
0.0,10.21,0.67,0.39,1.89,0.05,5.55,16.68,1.0,3.17,0.47,9.99,5.01
0.0,10.2,0.64,0.36,1.84,0.05,4.77,13.32,1.0,3.17,0.42,10.01,6.0
0.0,11.63,0.32,0.55,2.87,0.08,35.19,66.65,1.0,3.31,0.91,10.16,7.02
0.0,9.29,0.39,0.4,2.62,0.07,10.27,23.95,1.0,3.34,0.75,11.46,6.0
0.0,9.32,0.77,0.27,2.84,0.08,23.8,55.17,1.0,3.31,0.67,10.64,6.01
0.0,9.19,0.41,0.5,2.47,0.06,11.86,25.08,1.0,3.34,0.79,13.28,6.99
0.0,8.88,0.4,0.47,2.8,0.05,12.39,27.08,1.0,3.32,0.89,13.38,6.98
0.0,8.71,0.69,0.31,3.06,0.09,23.96,80.18,1.0,3.48,0.74,11.56,6.0
0.0,6.53,0.39,0.23,8.38,0.06,28.11,90.95,1.0,3.44,0.55,12.1,5.99
0.0,10.74,0.35,0.53,2.58,0.07,5.0,16.03,1.0,3.15,0.65,10.83,7.99
0.0,7.83,0.53,0.25,2.04,0.08,13.36,56.0,1.0,3.43,0.65,9.02,6.01
0.0,7.21,0.37,0.32,2.56,0.09,43.05,112.86,1.0,3.32,0.79,11.1,4.96
0.0,9.95,0.35,0.53,2.52,0.07,4.47,16.47,1.0,3.24,0.65,11.0,7.99
0.0,8.69,0.69,0.31,3.13,0.08,23.17,80.36,1.0,3.48,0.74,11.61,6.01
0.0,7.77,0.52,0.25,1.89,0.08,14.55,39.34,1.0,3.43,0.64,8.99,5.99
0.0,10.42,0.44,0.73,6.42,0.07,37.51,50.4,1.0,3.17,0.85,10.67,7.04
0.0,10.49,0.26,0.47,1.9,0.07,5.65,24.21,1.0,3.24,1.04,10.9,6.99
0.0,10.51,0.24,0.42,1.83,0.08,5.61,22.36,1.0,3.21,1.05,10.84,7.0
0.0,10.22,0.49,0.63,2.95,0.11,10.02,24.67,1.0,3.16,0.68,12.55,7.01
0.0,10.34,0.24,0.46,1.64,0.08,5.61,20.59,1.0,3.25,1.02,10.79,6.99
0.0,10.04,0.59,0.31,2.13,0.09,26.24,61.63,1.0,3.18,0.63,10.21,6.02
0.0,13.3,0.29,0.75,2.71,0.08,22.91,44.94,1.0,3.04,0.68,11.41,6.97
0.0,12.36,0.42,0.49,4.49,0.07,19.08,42.91,1.0,3.02,0.61,9.49,5.0
0.0,10.01,0.59,0.31,2.35,0.09,25.19,62.43,1.0,3.18,0.63,10.19,6.01
0.0,10.74,0.4,0.48,2.12,0.12,15.11,48.78,1.0,3.03,0.81,9.68,6.01
0.0,10.53,0.51,0.64,2.37,0.11,5.98,14.04,1.0,3.09,0.66,11.8,6.99
0.0,10.5,0.51,0.64,2.37,0.11,5.74,14.91,1.0,3.09,0.71,12.19,7.01
0.2,8.52,0.66,0.49,6.13,0.12,33.84,151.75,1.0,3.31,1.14,9.29,5.0
0.0,12.52,0.6,0.49,4.27,0.1,4.49,13.56,1.0,3.25,0.75,11.9,5.98
0.0,10.36,0.61,0.49,2.22,0.2,4.84,16.79,1.0,3.16,0.63,8.39,2.99
0.0,10.89,0.22,0.49,2.69,0.09,10.66,21.52,1.0,3.22,0.67,11.68,5.99
0.0,7.3,0.36,0.49,2.6,0.09,38.94,107.85,1.0,3.36,0.78,10.98,5.01
0.0,9.78,0.25,0.49,2.64,0.09,15.02,33.63,1.0,3.42,0.9,10.0,5.97
0.0,7.62,0.41,0.49,2.11,0.09,16.13,43.49,1.0,3.48,0.64,9.13,5.01
0.0,8.18,0.39,0.49,2.33,0.1,46.36,132.94,1.0,3.38,0.99,9.84,5.0
0.0,9.32,0.4,0.49,2.38,0.08,37.97,140.99,1.0,3.22,0.55,9.37,5.0
0.0,8.28,0.43,0.49,2.34,0.08,23.14,115.37,1.0,3.23,0.64,9.53,5.0
0.0,10.45,0.64,0.24,2.79,0.11,28.82,52.04,1.0,3.24,0.67,9.92,5.02
0.0,7.3,0.37,0.49,2.55,0.09,38.51,106.12,1.0,3.36,0.78,11.02,5.01
0.0,7.02,0.38,0.49,2.47,0.1,32.83,85.6,1.0,3.39,0.77,11.43,5.98
0.0,8.24,0.42,0.48,2.56,0.08,31.77,53.6,1.0,3.34,0.75,8.71,6.02
0.0,9.11,0.22,0.24,2.07,0.08,0.9,27.9,1.0,3.4,0.87,10.3,5.99
0.0,11.9,0.38,0.49,2.79,0.1,11.61,42.59,1.0,3.16,0.61,10.28,5.01
0.0,11.89,0.38,0.49,2.65,0.1,12.07,40.16,1.0,3.16,0.61,10.34,4.96
0.0,10.27,0.27,0.24,2.32,0.07,14.77,33.1,1.0,3.22,0.66,12.78,6.02
0.0,10.04,0.48,0.24,2.76,0.1,12.73,31.28,1.0,3.28,0.56,10.04,5.97
0.0,9.1,0.22,0.24,2.04,0.08,0.64,28.98,1.0,3.41,0.86,10.3,6.0
0.0,9.92,0.63,0.24,2.29,0.08,6.55,31.33,1.0,3.09,0.57,9.42,5.01
0.0,8.13,0.83,0.25,1.98,0.08,4.84,12.79,1.0,3.37,0.77,10.7,5.98
0.0,12.91,0.35,0.5,5.93,0.07,4.9,34.49,1.0,3.19,0.65,11.99,7.02
0.0,11.22,0.5,0.74,5.37,0.1,5.17,17.0,1.0,3.12,0.62,11.2,5.02
0.0,9.21,0.59,0.24,3.29,0.1,19.81,47.71,1.0,3.26,0.67,9.62,5.02
0.0,9.5,0.46,0.49,6.29,0.06,4.8,17.63,1.0,3.21,0.73,10.99,5.99
0.0,9.29,0.71,0.24,1.99,0.07,4.96,19.67,1.0,3.13,0.55,9.89,4.99
0.0,11.2,0.66,0.24,2.5,0.09,15.66,53.02,1.0,3.07,0.72,10.99,6.0
0.0,14.31,0.31,0.74,1.82,0.07,5.4,14.59,1.0,2.86,0.79,8.38,6.0
0.0,9.12,0.47,0.49,2.4,0.09,38.88,107.33,1.0,3.08,0.59,9.12,4.96
0.0,7.48,0.55,0.24,2.01,0.08,9.78,28.22,1.0,3.45,0.78,9.49,6.0
0.0,10.59,0.31,0.49,2.41,0.07,6.24,22.65,1.0,3.26,0.86,10.7,6.0
0.0,12.4,0.35,0.49,2.69,0.08,26.8,69.85,1.0,3.12,0.74,10.42,6.02
0.0,8.98,0.53,0.49,1.87,0.17,6.35,26.05,1.0,3.27,0.61,9.38,6.01
0.0,9.41,0.43,0.24,2.69,0.09,14.36,44.74,1.0,3.19,0.73,10.01,6.0
0.0,9.49,0.46,0.24,2.66,0.09,14.16,43.65,1.0,3.12,0.74,9.99,6.04
0.0,5.0,1.04,0.24,1.56,0.05,31.69,95.81,0.99,3.74,0.62,11.5,4.99
0.0,15.49,0.64,0.49,4.12,0.1,11.23,22.74,1.0,2.92,0.73,11.07,4.99
0.0,10.92,0.53,0.49,4.64,0.12,10.12,18.6,1.0,3.07,0.56,11.71,6.01
0.0,15.62,0.65,0.49,4.2,0.1,9.36,22.87,1.0,2.92,0.74,11.14,5.04
0.0,10.91,0.52,0.49,4.53,0.12,9.07,15.98,1.0,3.06,0.56,11.69,6.01
0.0,13.0,0.47,0.49,4.3,0.08,6.19,46.86,1.0,3.3,0.68,12.75,6.03
0.0,12.67,0.6,0.49,2.63,0.07,4.91,16.5,1.0,3.14,0.57,11.39,5.04
0.0,8.99,0.44,0.49,2.31,0.08,26.66,122.89,1.0,3.23,0.58,9.52,4.98
0.0,9.01,0.54,0.5,2.95,0.09,40.85,110.07,1.0,3.08,0.61,9.22,5.01
0.0,7.61,0.29,0.49,2.73,0.09,25.35,59.48,1.0,3.31,0.61,10.09,5.98
0.0,12.96,0.47,0.49,4.24,0.08,6.36,46.68,1.0,3.19,0.67,12.71,5.99
0.0,12.69,0.61,0.49,2.82,0.07,4.63,24.66,1.0,3.14,0.57,11.44,5.0
0.0,8.65,0.7,0.23,2.51,0.23,4.92,14.67,1.0,3.32,0.61,9.03,6.02
0.0,8.71,0.7,0.24,2.48,0.23,5.11,15.36,1.0,3.32,0.6,9.02,6.04
0.0,9.83,0.5,0.49,2.59,0.25,5.07,19.92,1.0,3.31,0.79,10.71,5.99
0.0,6.18,0.36,0.24,2.24,0.09,18.58,41.64,0.99,3.5,0.57,11.7,5.99
0.0,6.16,0.36,0.24,2.09,0.1,18.46,43.54,0.99,3.57,0.57,11.63,5.99
0.0,10.26,0.24,0.49,2.37,0.07,9.63,29.19,1.0,3.15,0.61,10.47,5.02
0.0,9.81,0.59,0.49,2.09,0.07,14.29,46.96,1.0,3.3,0.55,9.56,3.98
0.0,10.59,0.34,0.49,3.13,0.08,20.23,77.65,1.0,3.19,0.7,9.97,6.0
0.0,12.3,0.27,0.49,3.21,0.08,28.12,47.33,1.0,3.2,0.8,10.18,6.03
0.0,9.94,0.49,0.24,2.26,0.1,5.85,12.09,1.0,3.33,0.52,10.01,4.0
0.0,8.79,0.44,0.49,2.91,0.08,21.71,110.55,1.0,3.29,0.6,9.49,5.03
0.0,8.77,0.47,0.5,2.88,0.08,17.12,109.13,1.0,3.3,0.59,9.83,4.99
0.0,10.59,0.31,0.49,2.21,0.06,17.94,39.91,1.0,3.14,0.51,9.8,5.97
0.0,11.76,0.49,0.49,2.25,0.08,4.63,16.72,1.0,3.19,0.73,10.72,5.0
0.0,11.98,0.28,0.49,1.96,0.07,10.01,18.28,1.0,2.98,0.66,9.89,6.97
0.0,11.79,0.33,0.49,3.41,0.09,54.1,77.57,1.0,3.3,0.76,10.66,6.97
0.0,7.55,0.51,0.24,2.48,0.09,8.15,36.34,1.0,3.47,0.66,9.57,6.0
0.0,11.08,0.31,0.5,2.82,0.09,15.86,48.26,1.0,3.12,1.02,10.56,6.98
0.0,7.28,0.73,0.24,1.84,0.09,18.27,101.25,1.0,3.26,0.6,9.3,5.01
0.0,5.02,0.42,0.24,2.04,0.06,18.73,50.04,0.99,3.73,0.74,13.93,8.02
0.0,10.19,0.29,0.49,2.63,0.07,5.34,14.17,1.0,3.05,0.74,10.49,7.01
0.0,8.97,0.45,0.49,2.53,0.08,20.71,75.26,1.0,3.36,0.57,9.72,5.02
0.0,6.6,0.4,0.49,1.67,0.07,22.81,148.85,0.99,3.12,0.5,11.51,5.99
0.0,9.0,0.46,0.49,2.48,0.08,20.93,74.12,1.0,3.36,0.57,9.71,4.95
0.0,9.92,0.49,0.58,3.53,0.09,8.94,41.21,1.0,3.29,0.58,8.99,5.0
0.0,7.93,0.72,0.18,2.5,0.1,20.48,52.19,1.0,3.4,0.53,9.55,4.97
0.0,8.9,0.6,0.41,7.86,0.09,29.57,108.94,1.0,3.27,0.59,9.25,4.96
0.0,12.38,0.39,0.51,1.97,0.06,5.77,24.7,1.0,3.04,0.6,9.28,6.04
0.0,11.87,0.58,0.58,1.84,0.07,4.41,16.87,1.0,3.09,0.63,9.99,6.01
0.0,8.54,0.58,0.18,2.11,0.08,5.15,50.09,1.0,3.24,0.48,9.81,5.99
0.0,12.75,0.59,0.45,2.3,0.08,10.77,22.17,1.0,3.0,0.7,10.06,5.98
0.0,8.2,0.92,0.27,2.22,0.09,7.75,22.53,1.0,3.26,0.55,9.96,4.02
0.0,13.21,0.46,0.53,2.51,0.07,12.08,34.95,1.0,3.11,0.67,9.02,5.99
0.0,7.72,0.83,-0.0,2.5,0.09,6.4,13.63,1.0,3.38,0.52,9.28,5.02
0.0,13.15,0.46,0.52,2.37,0.07,11.99,35.61,1.0,3.1,0.56,8.99,5.97
0.0,8.34,0.56,0.13,2.84,0.1,13.81,61.43,1.0,3.17,0.62,9.07,6.01
0.0,8.31,0.6,0.13,2.66,0.08,6.19,23.65,1.0,3.31,0.59,9.24,6.0
0.0,9.34,0.41,0.47,4.61,0.07,10.3,21.49,1.0,3.34,0.79,12.17,6.99
0.0,8.79,0.48,0.41,3.27,0.09,26.29,52.17,1.0,3.31,0.53,10.52,5.99
0.0,10.15,0.65,0.37,5.1,0.08,11.11,63.35,1.0,3.32,0.64,10.38,5.96
0.0,6.27,0.36,0.19,3.17,0.08,15.23,40.86,1.0,3.56,0.52,12.68,5.98
